,title,img_src,amount,url,from_url,images
147,Cactus Jungle Silk Crepe de Chine,http://i1.adis.ws/i/liberty/000538321-R110938006-1?$medium$,£49.95,http://www.libertylondon.com/uk/cactus-jungle-silk-crepe-de-chine-R110938006.html?dwvar_000538321_color=A&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000538321-R110938006-1?$large$', 'http://i1.adis.ws/i/liberty/000538321-R110938006-2?$large$', 'http://i1.adis.ws/i/liberty/000538321-R110938006-3?$large$', 'http://i1.adis.ws/i/liberty/000538321-R110938006-4?$large$']"
148,Paisley Corals Belgravia Silk Satin,http://i1.adis.ws/i/liberty/000538333-R110976006-1?$medium$,£49.95,http://www.libertylondon.com/uk/paisley-corals-belgravia-silk-satin-R110976006.html?dwvar_000538333_color=C&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000538333-R110976006-1?$large$', 'http://i1.adis.ws/i/liberty/000538333-R110976006-2?$large$', 'http://i1.adis.ws/i/liberty/000538333-R110976006-3?$large$', 'http://i1.adis.ws/i/liberty/000538333-R110976006-4?$large$']"
149,Summer Blooms Silk Crepe de Chine,http://i1.adis.ws/i/liberty/000538332-R110971006-1?$medium$,£49.95,http://www.libertylondon.com/uk/summer-blooms-silk-crepe-de-chine-R110971006.html?dwvar_000538332_color=A&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000538332-R110971006-1?$large$', 'http://i1.adis.ws/i/liberty/000538332-R110971006-2?$large$', 'http://i1.adis.ws/i/liberty/000538332-R110971006-3?$large$', 'http://i1.adis.ws/i/liberty/000538332-R110971006-4?$large$']"
150,Cactus Jungle Belgravia Silk Satin,http://i1.adis.ws/i/liberty/000538334-R110979006-1?$medium$,£49.95,http://www.libertylondon.com/uk/cactus-jungle-belgravia-silk-satin-R110979006.html?dwvar_000538334_color=C&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000538334-R110979006-1?$large$', 'http://i1.adis.ws/i/liberty/000538334-R110979006-2?$large$', 'http://i1.adis.ws/i/liberty/000538334-R110979006-3?$large$', 'http://i1.adis.ws/i/liberty/000538334-R110979006-4?$large$']"
151,Marine Silk Crepe de Chine,http://i1.adis.ws/i/liberty/000538318-R110927006-1?$medium$,£49.95,http://www.libertylondon.com/uk/marine-silk-crepe-de-chine-R110927006.html?dwvar_000538318_color=C&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000538318-R110927006-1?$large$', 'http://i1.adis.ws/i/liberty/000538318-R110927006-2?$large$', 'http://i1.adis.ws/i/liberty/000538318-R110927006-3?$large$', 'http://i1.adis.ws/i/liberty/000538318-R110927006-4?$large$']"
152,Ocean Forest Small Silk Crepe de Chine,http://i1.adis.ws/i/liberty/000538319-R110934006-1?$medium$,£49.95,http://www.libertylondon.com/uk/ocean-forest-small-silk-crepe-de-chine-R110934006.html?dwvar_000538319_color=C&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000538319-R110934006-1?$large$', 'http://i1.adis.ws/i/liberty/000538319-R110934006-2?$large$', 'http://i1.adis.ws/i/liberty/000538319-R110934006-3?$large$', 'http://i1.adis.ws/i/liberty/000538319-R110934006-4?$large$']"
153,Paisley Corals Silk Crepe de Chine,http://i1.adis.ws/i/liberty/000538320-R110935006-1?$medium$,£49.95,http://www.libertylondon.com/uk/paisley-corals-silk-crepe-de-chine-R110935006.html?dwvar_000538320_color=A&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000538320-R110935006-1?$large$', 'http://i1.adis.ws/i/liberty/000538320-R110935006-2?$large$', 'http://i1.adis.ws/i/liberty/000538320-R110935006-3?$large$', 'http://i1.adis.ws/i/liberty/000538320-R110935006-4?$large$']"
154,Coral Camo Silk Crepe de Chine,http://i1.adis.ws/i/liberty/000538322-R110943006-1?$medium$,£49.95,http://www.libertylondon.com/uk/coral-camo-silk-crepe-de-chine-R110943006.html?dwvar_000538322_color=C&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000538322-R110943006-1?$large$', 'http://i1.adis.ws/i/liberty/000538322-R110943006-2?$large$', 'http://i1.adis.ws/i/liberty/000538322-R110943006-3?$large$', 'http://i1.adis.ws/i/liberty/000538322-R110943006-4?$large$']"
155,Sea Rose Silk Crepe de Chine,http://i1.adis.ws/i/liberty/000538323-R110946006-1?$medium$,£49.95,http://www.libertylondon.com/uk/sea-rose-silk-crepe-de-chine-R110946006.html?dwvar_000538323_color=C&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000538323-R110946006-1?$large$', 'http://i1.adis.ws/i/liberty/000538323-R110946006-2?$large$', 'http://i1.adis.ws/i/liberty/000538323-R110946006-3?$large$', 'http://i1.adis.ws/i/liberty/000538323-R110946006-4?$large$']"
156,Aloha Betsy Silk Crepe de Chine,http://i1.adis.ws/i/liberty/000538326-R110954006-1?$medium$,£49.95,http://www.libertylondon.com/uk/aloha-betsy-silk-crepe-de-chine-R110954006.html?dwvar_000538326_color=B&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000538326-R110954006-1?$large$', 'http://i1.adis.ws/i/liberty/000538326-R110954006-2?$large$', 'http://i1.adis.ws/i/liberty/000538326-R110954006-3?$large$', 'http://i1.adis.ws/i/liberty/000538326-R110954006-4?$large$']"
157,Balearic Silk Crepe de Chine,http://i1.adis.ws/i/liberty/000538327-R110958006-1?$medium$,£49.95,http://www.libertylondon.com/uk/balearic-silk-crepe-de-chine-R110958006.html?dwvar_000538327_color=C&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000538327-R110958006-1?$large$', 'http://i1.adis.ws/i/liberty/000538327-R110958006-2?$large$', 'http://i1.adis.ws/i/liberty/000538327-R110958006-3?$large$', 'http://i1.adis.ws/i/liberty/000538327-R110958006-4?$large$']"
158,Flowers Silk Crepe de Chine,http://i1.adis.ws/i/liberty/000538331-R110970006-1?$medium$,£49.95,http://www.libertylondon.com/uk/flowers-silk-crepe-de-chine-R110970006.html?dwvar_000538331_color=C&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000538331-R110970006-1?$large$', 'http://i1.adis.ws/i/liberty/000538331-R110970006-2?$large$', 'http://i1.adis.ws/i/liberty/000538331-R110970006-3?$large$', 'http://i1.adis.ws/i/liberty/000538331-R110970006-4?$large$']"
159,Elodie Bea Silk Crepe de Chine,http://i1.adis.ws/i/liberty/000538328-R110961006-1?$medium$,£49.95,http://www.libertylondon.com/uk/elodie-bea-silk-crepe-de-chine-R110961006.html?dwvar_000538328_color=C&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000538328-R110961006-1?$large$', 'http://i1.adis.ws/i/liberty/000538328-R110961006-2?$large$', 'http://i1.adis.ws/i/liberty/000538328-R110961006-3?$large$', 'http://i1.adis.ws/i/liberty/000538328-R110961006-4?$large$']"
160,Fairyland Silk Crepe de Chine,http://i1.adis.ws/i/liberty/000538329-R110964006-1?$medium$,£49.95,http://www.libertylondon.com/uk/fairyland-silk-crepe-de-chine-R110964006.html?dwvar_000538329_color=C&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000538329-R110964006-1?$large$', 'http://i1.adis.ws/i/liberty/000538329-R110964006-2?$large$', 'http://i1.adis.ws/i/liberty/000538329-R110964006-3?$large$', 'http://i1.adis.ws/i/liberty/000538329-R110964006-4?$large$']"
161,Strawberry Feast Silk Crepe de Chine,http://i1.adis.ws/i/liberty/000538330-R110967006-1?$medium$,£49.95,http://www.libertylondon.com/uk/strawberry-feast-silk-crepe-de-chine-R110967006.html?dwvar_000538330_color=C&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000538330-R110967006-1?$large$', 'http://i1.adis.ws/i/liberty/000538330-R110967006-2?$large$', 'http://i1.adis.ws/i/liberty/000538330-R110967006-3?$large$', 'http://i1.adis.ws/i/liberty/000538330-R110967006-4?$large$']"
162,Reef Silk Crepe de Chine,http://i1.adis.ws/i/liberty/000538231-R110677006-1?$medium$,£49.95,http://www.libertylondon.com/uk/reef-silk-crepe-de-chine-R110677006.html?dwvar_000538231_color=C&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000538231-R110677006-1?$large$', 'http://i1.adis.ws/i/liberty/000538231-R110677006-2?$large$', 'http://i1.adis.ws/i/liberty/000538231-R110677006-3?$large$', 'http://i1.adis.ws/i/liberty/000538231-R110677006-4?$large$']"
163,Reverie Silk Crepe de Chine,http://i1.adis.ws/i/liberty/000538236-R110692006-1?$medium$,£49.95,http://www.libertylondon.com/uk/reverie-silk-crepe-de-chine-R110692006.html?dwvar_000538236_color=C&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000538236-R110692006-1?$large$', 'http://i1.adis.ws/i/liberty/000538236-R110692006-2?$large$', 'http://i1.adis.ws/i/liberty/000538236-R110692006-3?$large$', 'http://i1.adis.ws/i/liberty/000538236-R110692006-4?$large$']"
164,Aquatic Bloom Regent Chiffon,http://i1.adis.ws/i/liberty/000538353-R111036006-1?$medium$,£34.95,http://www.libertylondon.com/uk/aquatic-bloom-regent-chiffon-R111036006.html?dwvar_000538353_color=C&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000538353-R111036006-1?$large$', 'http://i1.adis.ws/i/liberty/000538353-R111036006-2?$large$', 'http://i1.adis.ws/i/liberty/000538353-R111036006-3?$large$', 'http://i1.adis.ws/i/liberty/000538353-R111036006-4?$large$']"
165,Shoals Foam Silk Crepe de Chine,http://i1.adis.ws/i/liberty/000538233-R110681006-1?$medium$,£49.95,http://www.libertylondon.com/uk/shoals-foam-silk-crepe-de-chine-R110681006.html?dwvar_000538233_color=A&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000538233-R110681006-1?$large$', 'http://i1.adis.ws/i/liberty/000538233-R110681006-2?$large$', 'http://i1.adis.ws/i/liberty/000538233-R110681006-3?$large$', 'http://i1.adis.ws/i/liberty/000538233-R110681006-4?$large$']"
166,Caught Silk Crepe de Chine,http://i1.adis.ws/i/liberty/000538234-R110686006-1?$medium$,£49.95,http://www.libertylondon.com/uk/caught-silk-crepe-de-chine-R110686006.html?dwvar_000538234_color=C&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000538234-R110686006-1?$large$', 'http://i1.adis.ws/i/liberty/000538234-R110686006-2?$large$', 'http://i1.adis.ws/i/liberty/000538234-R110686006-3?$large$', 'http://i1.adis.ws/i/liberty/000538234-R110686006-4?$large$']"
167,Mantaray Silk Crepe de Chine,http://i1.adis.ws/i/liberty/000538235-R110689006-1?$medium$,£49.95,http://www.libertylondon.com/uk/mantaray-silk-crepe-de-chine-R110689006.html?dwvar_000538235_color=C&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000538235-R110689006-1?$large$', 'http://i1.adis.ws/i/liberty/000538235-R110689006-2?$large$', 'http://i1.adis.ws/i/liberty/000538235-R110689006-3?$large$', 'http://i1.adis.ws/i/liberty/000538235-R110689006-4?$large$']"
168,Coral Camo Regent Chiffon,http://i1.adis.ws/i/liberty/000538350-R111027006-1?$medium$,£34.95,http://www.libertylondon.com/uk/coral-camo-regent-chiffon-R111027006.html?dwvar_000538350_color=C&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000538350-R111027006-1?$large$', 'http://i1.adis.ws/i/liberty/000538350-R111027006-2?$large$', 'http://i1.adis.ws/i/liberty/000538350-R111027006-3?$large$', 'http://i1.adis.ws/i/liberty/000538350-R111027006-4?$large$']"
169,Sea Foam Regent Chiffon,http://i1.adis.ws/i/liberty/000538352-R111033006-1?$medium$,£34.95,http://www.libertylondon.com/uk/sea-foam-regent-chiffon-R111033006.html?dwvar_000538352_color=C&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000538352-R111033006-1?$large$', 'http://i1.adis.ws/i/liberty/000538352-R111033006-2?$large$', 'http://i1.adis.ws/i/liberty/000538352-R111033006-3?$large$', 'http://i1.adis.ws/i/liberty/000538352-R111033006-4?$large$']"
170,Caught Regent Chiffon,http://i1.adis.ws/i/liberty/000538351-R111028006-1?$medium$,£34.95,http://www.libertylondon.com/uk/caught-regent-chiffon-R111028006.html?dwvar_000538351_color=A&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000538351-R111028006-1?$large$', 'http://i1.adis.ws/i/liberty/000538351-R111028006-2?$large$', 'http://i1.adis.ws/i/liberty/000538351-R111028006-3?$large$', 'http://i1.adis.ws/i/liberty/000538351-R111028006-4?$large$']"
171,Milky Way Regent Chiffon,http://i1.adis.ws/i/liberty/000538354-R111038006-1?$medium$,£34.95,http://www.libertylondon.com/uk/milky-way-regent-chiffon-R111038006.html?dwvar_000538354_color=B&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000538354-R111038006-1?$large$', 'http://i1.adis.ws/i/liberty/000538354-R111038006-2?$large$', 'http://i1.adis.ws/i/liberty/000538354-R111038006-3?$large$', 'http://i1.adis.ws/i/liberty/000538354-R111038006-4?$large$']"
172,Drift Silk Crepe de Chine,http://i1.adis.ws/i/liberty/000538230-R110674006-1?$medium$,£49.95,http://www.libertylondon.com/uk/drift-silk-crepe-de-chine-R110674006.html?dwvar_000538230_color=C&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000538230-R110674006-1?$large$', 'http://i1.adis.ws/i/liberty/000538230-R110674006-2?$large$', 'http://i1.adis.ws/i/liberty/000538230-R110674006-3?$large$', 'http://i1.adis.ws/i/liberty/000538230-R110674006-4?$large$']"
173,Silver Lining Crepe de Chine,http://i1.adis.ws/i/liberty/000538229-R110671006-1?$medium$,£49.95,http://www.libertylondon.com/uk/silver-lining-crepe-de-chine-R110671006.html?dwvar_000538229_color=C&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000538229-R110671006-1?$large$', 'http://i1.adis.ws/i/liberty/000538229-R110671006-2?$large$', 'http://i1.adis.ws/i/liberty/000538229-R110671006-3?$large$', 'http://i1.adis.ws/i/liberty/000538229-R110671006-4?$large$']"
174,Grand Bazaar Silk Crepe de Chine,http://i1.adis.ws/i/liberty/000521099-R064286006-1?$medium$,£49.95,http://www.libertylondon.com/uk/grand-bazaar-silk-crepe-de-chine-R064286006.html?dwvar_000521099_color=A&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000521099-R064286006-1?$large$', 'http://i1.adis.ws/i/liberty/000521099-R064286006-2?$large$', 'http://i1.adis.ws/i/liberty/000521099-R064286006-3?$large$', 'http://i1.adis.ws/i/liberty/000521099-R064286006-4?$large$']"
175,Adriatic Silk Crepe de Chine,http://i1.adis.ws/i/liberty/000521117-R064340006-1?$medium$,£49.95,http://www.libertylondon.com/uk/adriatic-silk-crepe-de-chine-R064340006.html?dwvar_000521117_color=A&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000521117-R064340006-1?$large$', 'http://i1.adis.ws/i/liberty/000521117-R064340006-3?$large$']"
176,Satin Cloud Belgravia Silk Satin,http://i1.adis.ws/i/liberty/000521130-R064379006-1?$medium$,£49.95,http://www.libertylondon.com/uk/satin-cloud-belgravia-silk-satin-R064379006.html?dwvar_000521130_color=A&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000521130-R064379006-1?$large$', 'http://i1.adis.ws/i/liberty/000521130-R064379006-3?$large$']"
177,Tree of Eden Chelsea Georgette,http://i1.adis.ws/i/liberty/000521144-R064421006-1?$medium$,£34.95,http://www.libertylondon.com/uk/tree-of-eden-chelsea-georgette-R064421006.html?dwvar_000521144_color=C&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000521144-R064421006-1?$large$', 'http://i1.adis.ws/i/liberty/000521144-R064421006-2?$large$', 'http://i1.adis.ws/i/liberty/000521144-R064421006-3?$large$', 'http://i1.adis.ws/i/liberty/000521144-R064421006-4?$large$']"
178,Eastern Voyage Belgravia Silk Satin,http://i1.adis.ws/i/liberty/000521143-R064418006-1?$medium$,£49.95,http://www.libertylondon.com/uk/eastern-voyage-belgravia-silk-satin-R064418006.html?dwvar_000521143_color=C&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000521143-R064418006-1?$large$', 'http://i1.adis.ws/i/liberty/000521143-R064418006-2?$large$', 'http://i1.adis.ws/i/liberty/000521143-R064418006-3?$large$']"
179,Iridescence Chelsea Georgette,http://i1.adis.ws/i/liberty/000521146-R064426006-1?$medium$,£34.95,http://www.libertylondon.com/uk/iridescence-chelsea-georgette-R064426006.html?dwvar_000521146_color=B&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000521146-R064426006-1?$large$', 'http://i1.adis.ws/i/liberty/000521146-R064426006-3?$large$']"
180,Adriatic Chelsea Georgette,http://i1.adis.ws/i/liberty/000521156-R064457006-1?$medium$,£34.95,http://www.libertylondon.com/uk/adriatic-chelsea-georgette-R064457006.html?dwvar_000521156_color=C&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000521156-R064457006-1?$large$', 'http://i1.adis.ws/i/liberty/000521156-R064457006-3?$large$']"
181,Woven Leaves Belgravia Silk Satin,http://i1.adis.ws/i/liberty/000521136-R064397006-1?$medium$,£49.95,http://www.libertylondon.com/uk/woven-leaves-belgravia-silk-satin-R064397006.html?dwvar_000521136_color=C&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000521136-R064397006-1?$large$', 'http://i1.adis.ws/i/liberty/000521136-R064397006-3?$large$']"
182,Floral Filigree Belgravia Silk Satin,http://i1.adis.ws/i/liberty/000521133-R064389006-1?$medium$,£49.95,http://www.libertylondon.com/uk/floral-filigree-belgravia-silk-satin-R064389006.html?dwvar_000521133_color=B&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000521133-R064389006-1?$large$', 'http://i1.adis.ws/i/liberty/000521133-R064389006-3?$large$']"
183,Firework Floral Silk Crepe de Chine,http://i1.adis.ws/i/liberty/000521113-R064328006-1?$medium$,£49.95,http://www.libertylondon.com/uk/firework-floral-silk-crepe-de-chine-R064328006.html?dwvar_000521113_color=A&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000521113-R064328006-1?$large$', 'http://i1.adis.ws/i/liberty/000521113-R064328006-3?$large$']"
184,Satin Cloud Chelsea Georgette,http://i1.adis.ws/i/liberty/000521150-R064438006-1?$medium$,£34.95,http://www.libertylondon.com/uk/satin-cloud-chelsea-georgette-R064438006.html?dwvar_000521150_color=B&referrer=departments,http://www.libertylondon.com/uk/department/fabric/silk/,"['http://i1.adis.ws/i/liberty/000521150-R064438006-1?$large$', 'http://i1.adis.ws/i/liberty/000521150-R064438006-3?$large$']"
